time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
3.600,0,1.46,0.54,0.70,1.59,0.79,1.56,2.11,0.16,1.17,94.19,31.16,-6.94,96.37,2.220329586397857,5.899040709901601,1.7354652829654516,5.835124867931008,4.627234467701055,19.58132209116593,3.132828484545462,1.9710806907340883,1.978181712096557,4.8417658570036295,2.242639947216958,3.5529721649363637,2.2766583804041147,4.981979526448995,5.906405720356852,2.0474147435463967,0.6292454940266907,7.208925350103527,4.873388078971766,3.7857287512160838,3.245112995384261,,-3.52,-1.86,-4.07,83.03,122.19,898.49,140.02,1013.49,270.02,958.49,168.02,1035.49,168.02,993.49,196.02,998.49,265.02
3.778,0,0.36,1.58,1.19,0.16,1.00,0.70,1.59,1.79,2.01,93.80,32.90,-3.50,91.75,0,4.649968252354301,4.015833502877504,0.8662025553826243,4.282403605980798,14.262595626991242,3.6497394159203393,1.7177102177962662,0,2.811717547662556,3.4296241351403296,4.001590501982719,8.624023301526904,1.224017037525773,10.837393293678762,2.0410308095579968,4.542375701479614,4.622153040487319,3.5566262077819557,1.2250183366704732,1.9949287329800427,,-3.08,-3.71,-3.18,86.33,121.75,900.53,140.51,1015.53,270.51,960.53,168.51,1037.53,168.51,995.53,196.51,1000.53,265.51
4.115,0,1.93,0.12,0.21,0.22,0.39,1.87,2.10,1.40,2.16,94.07,29.08,-7.74,96.78,1.0429140173085036,1.38159147715196,6.486902063107118,2.519149281885475,2.6286884366627783,15.88482133904472,2.221086705685593,0.32103184508159766,3.279537680093199,1.2741197933256627,0,4.416437377920374,5.389257243834436,2.4320437960512935,11.038908323049546,5.458960685711354,3.698184883221984,4.447373873088509,3.2710976565908645,0,83.95779375126585,,-1.76,-1.21,-5.60,86.00,117.69,900.58,138.12,1015.58,268.12,960.58,166.12,1037.58,166.12,995.58,194.12,1000.58,263.12
4.307,0,1.56,1.09,0.12,1.68,1.99,1.89,0.90,2.07,1.27,93.77,28.71,-0.55,93.53,3.6564476824505254,3.6061006374889986,2.208866127138026,0.40939985443837923,9.366837916537188,40.31011175876483,1.552195320161991,0,2.6389497630298138,4.885521651953459,0.39615737088024616,0,1.2911929897964,0,8.58490594636649,0.6209318939736113,0.17484305426478386,1.2862237486988306,5.326082215183415,3.1498273625038564,0,,-5.65,-4.73,-6.38,85.72,119.49,898.81,138.14,1013.81,268.14,958.81,166.14,1035.81,166.14,993.81,194.14,998.81,263.14
4.478,0,0.34,1.42,0.96,0.54,1.32,2.11,1.64,0.40,1.20,92.14,35.46,-5.93,96.54,2.511728207804263,2.84550599581562,2.7324741821270435,5.484148611947894,7.3224384134681895,25.342894846573472,5.1218378357589245,4.756818917579949,4.921067786403,3.7199743104726077,0.1595066380687058,5.395602395758033,6.431883187964559,2.4667608245275914,13.472598372418433,3.858681535990909,2.1243461463600397,1.994676731992513,5.318613246860914,3.911241969326511,1.0169316516257823,,-5.45,-3.30,-4.08,85.48,118.49,900.03,141.80,1015.03,271.80,960.03,169.80,1037.03,169.80,995.03,197.80,1000.03,266.80
4.748,0,0.86,1.59,1.23,0.17,0.89,2.18,1.95,0.82,0.97,94.37,25.14,-0.64,88.29,0,0.10053830626420712,2.5366460448363797,3.9222549325600267,4.006530390451662,21.67459202790633,2.863798307743855,1.2731816960684954,4.3563519776798785,3.5990516131930055,5.695616349577904,3.2532348667737097,1.65237440681085,0,4.772129767835141,3.6218673975300044,0,1.9427768122404814,4.988339739744552,2.765358637785539,1.3750286910217255,,-0.98,0.84,-3.53,85.18,118.76,898.18,138.63,1013.18,268.63,958.18,166.63,1035.18,166.63,993.18,194.63,998.18,263.63
5.062,0,1.60,1.38,0.39,1.48,0.31,1.43,0.04,0.88,1.95,94.27,36.72,-5.48,87.91,1.3316007077367975,0.4166581926634536,5.061819396773354,2.494486498543993,7.314567598910071,10.442942802794278,3.1954179793596267,4.749924233164638,5.64744259766303,3.2949213979393246,0.9649773593991995,6.821426248177886,2.999506230466068,0,4.860189549643547,4.08501822526101,5.249988975003362,4.206575746648014,4.800116253062152,1.6269940754864365,0,,-5.78,-0.75,-6.19,85.46,121.60,898.62,140.38,1013.62,270.38,958.62,168.38,1035.62,168.38,993.62,196.38,998.62,265.38
5.390,0,0.24,0.75,1.03,1.14,0.73,1.25,1.99,0.71,1.30,91.72,35.63,-7.87,90.89,1.4349059014115482,4.764147643884644,2.154294040645473,2.534685779102147,7.517491677054204,27.711143140215427,2.9294173697475343,0.35531786296516676,2.339886726811528,2.254083632864058,0.24252033233642578,3.8221908945124596,2.2409595055505633,0,5.587809640783817,1.8619906346034258,2.7186062042601407,6.552467321977019,3.1869644528022034,1.8967943389434367,0,,-5.34,-3.97,-5.00,85.39,117.09,900.53,141.45,1015.53,271.45,960.53,169.45,1037.53,169.45,995.53,197.45,1000.53,266.45
5.589,0,1.91,0.41,2.11,0.10,1.08,0.58,1.68,0.92,0.97,92.64,28.80,-6.83,88.66,1.528263371838257,3.1002721237018704,6.258685704446398,1.9368472717143597,6.316597724184394,36.28865566896275,1.1827574728988113,2.701905179433525,2.170087079750374,3.2135240424610676,3.1558992862701416,0.6844437262043357,2.4556206562556326,3.0163216528017074,13.562418691720813,3.9131240530870857,3.566045857965946,1.2471315991133451,8.349731270298362,0,2.645494476892054,,-7.24,-3.39,-3.38,83.12,120.03,900.45,141.91,1015.45,271.91,960.45,169.91,1037.45,169.91,995.45,197.91,1000.45,266.91
5.693,0,0.81,1.81,1.83,1.38,0.50,1.95,1.24,1.93,1.96,94.28,31.94,-5.80,89.01,1.7694441659143196,1.9495792790548876,5.376418391172774,3.4190492315683514,3.444559237933718,32.59409204963595,2.4801718233386056,1.6275695687532425,1.1652217146474868,0.435320573784411,5.360865460708737,2.7873249733820558,5.131410534493625,0.8365918503236025,15.717329034861176,0.3901294818846508,0,0,5.852262636930682,3.3185678662266582,3.2091045153792948,,-6.29,-1.02,-3.44,83.48,122.20,898.88,139.61,1013.88,269.61,958.88,167.61,1035.88,167.61,993.88,195.61,998.88,264.61
5.892,0,2.07,0.56,0.10,1.19,0.56,1.82,0.67,1.95,1.62,94.55,23.10,-2.53,93.54,1.094668601960875,2.0915146039100363,5.049798895413987,0.618956251582131,3.795429477551952,37.93958304775879,4.317029734421522,1.4158061403222382,5.402540375012904,3.582231322284788,3.5846197167411447,2.7569962593261153,0,3.111050850870088,5.836224847361446,1.682861104174517,0.1663123369216919,4.28705592546612,5.920663286773488,3.244502706686035,4.181682707509026,,-6.91,-1.79,-3.25,85.06,118.72,899.90,140.22,1014.90,270.22,959.90,168.22,1036.90,168.22,994.90,196.22,999.90,265.22
6.206,0,1.46,2.00,0.21,0.30,0.27,1.80,0.60,1.42,1.73,92.94,25.78,-3.60,87.12,2.5247149662952872,1.698853227356449,3.7497418726980687,3.5588855784386397,5.156249462170527,39.31502643413842,4.557334355521016,0.7205719736218454,3.9298130536917597,3.559005762133747,6.759333407040685,3.3015306862071157,2.072429025080055,4.357087875884027,4.826847459040582,2.9373633601982148,5.608795050531626,4.84732296038419,8.1935294879321,0.11853266670368612,0.3231323186773807,,-7.93,-3.85,-4.15,84.91,120.42,899.38,138.27,1014.38,268.27,959.38,166.27,1036.38,166.27,994.38,194.27,999.38,263.27
6.461,0,1.02,1.88,1.34,0.14,0.59,1.01,2.02,0.66,1.88,92.98,35.33,-7.04,91.50,2.214682213566266,5.536508013284765,1.3652743010269477,5.663103079246357,8.079616202670149,18.26326397480443,5.029694736842066,3.834178882017732,2.5702250606846064,0.8537873062677681,2.0558035844005644,1.8178819466847926,7.734243342652917,2.2383785096462816,7.5106941568851475,0,3.0733229611068964,1.327841811813414,3.311594113451429,0,4.60724017652683,,-8.21,-7.57,-1.52,86.03,117.21,901.20,141.06,1016.20,271.06,961.20,169.06,1038.20,169.06,996.20,197.06,1001.20,266.06
6.641,0,0.33,1.02,0.97,0.17,0.11,1.60,0.31,0.17,1.87,91.91,23.58,-7.66,88.31,2.1925793700804936,1.647703239810653,3.919701415617019,5.188667609123513,4.235305713517591,9.488558986689895,0.9754923816071823,4.449033211078495,4.963152894983068,1.7255396891199055,4.623058637604117,0,3.9631438446231186,3.7771737090684474,10.799850549083203,1.8964371274923906,0.24764164397493005,1.3317897403612733,2.6009997153747824,2.3685909232590348,3.8131594047881663,,-4.27,-4.83,-4.96,83.73,118.82,899.48,140.12,1014.48,270.12,959.48,168.12,1036.48,168.12,994.48,196.12,999.48,265.12
6.874,0,2.10,1.19,1.25,1.91,0.21,0.36,0.31,0.26,0.59,94.56,32.76,-5.40,92.01,5.082536617647856,5.139346578251571,1.3928589564189315,4.112507440913468,3.1993454016093166,17.658810139633715,1.2938064238289373,3.5731329148076476,0.08036178746260703,3.6300074495747685,7.250710230320692,6.839898848673329,6.122504712548107,1.6539931406266986,14.09315953532234,2.1965076310187577,0.39468148490414023,1.8245894913561642,6.780956363128499,4.8888491853140295,0.5902399308979511,,-3.69,-3.62,-2.48,83.03,119.29,899.50,140.18,1014.50,270.18,959.50,168.18,1036.50,168.18,994.50,196.18,999.50,265.18
7.064,0,1.44,0.84,0.60,0.83,0.47,0.15,0.95,0.84,0.15,95.15,34.44,-3.12,90.14,1.6140117362188175,0,2.343165231505409,0.6011587062757462,5.593059016652405,38.36567070428282,4.217499562073499,3.3847081044688823,4.041020181262866,3.1892408301867543,1.4238710207864642,2.819855352398008,0,2.9601490092650056,10.918328002654016,0,0.7341533834114671,9.101804106496274,7.796917021144181,2.0307612970937043,0,,-7.02,-3.72,-3.25,84.24,121.99,901.07,141.89,1016.07,271.89,961.07,169.89,1038.07,169.89,996.07,197.89,1001.07,266.89
7.318,0,0.55,0.15,2.10,1.07,0.95,1.09,0.34,0.53,1.22,92.78,32.89,-0.03,93.69,3.0529018851555882,1.9168441609479485,1.076987053412013,3.149038139190525,6.504553603702225,10.646175828296691,4.993347174674272,2.638853325564414,2.2576767548453063,1.306960534118116,4.6931839333847165,0.5626500090584159,0,4.106166633842513,10.572705545052887,3.9808576259948314,0,7.960906912107021,8.250542519441806,0,0,,-4.02,-9.27,-3.40,84.65,117.89,898.74,140.35,1013.74,270.35,958.74,168.35,1035.74,168.35,993.74,196.35,998.74,265.35
7.480,0,0.64,1.63,1.67,1.37,1.36,0.04,1.87,0.12,2.04,92.22,36.11,-7.09,90.24,3.7822132561402397,5.314480968681164,4.807525667175651,3.44436554572545,5.6961025085859,37.21414989698678,1.2128305270802229,4.887466251924634,4.50046084006317,3.0984288050234317,5.9122513686306775,1.5444976107683033,0,3.273519860059023,11.073536142930388,3.4605325158266353,1.5084854918532073,2.13725827075541,6.051827273443341,0,5.808939680457115,,-8.58,-3.68,-3.04,83.43,121.43,901.99,138.75,1016.99,268.75,961.99,166.75,1038.99,166.75,996.99,194.75,1001.99,263.75
7.572,0,1.65,1.25,1.60,0.39,0.31,0.06,2.02,1.84,0.72,93.25,30.77,-5.72,89.02,0.3723172113159672,5.966742184641771,4.99183138914872,1.0909571470227095,5.005699919862673,17.616842647548765,1.9737674774834888,4.1633991297706965,6.885761188110337,2.177106325402856,7.884298155549914,2.209937029518187,2.043243634980172,0.7176111049111933,10.704124739896507,3.4785835015634077,2.683552075177431,6.031998455058783,6.166816424066201,0.11725145787931979,1.4800601487513632,,-4.72,-3.24,-2.02,84.52,118.90,898.47,140.97,1013.47,270.97,958.47,168.97,1035.47,168.97,993.47,196.97,998.47,265.97
7.654,0,0.75,0.62,0.98,1.45,1.31,1.22,1.54,0.16,2.11,93.24,25.88,-5.49,94.14,0.2004050459200517,5.26362019146327,6.1387551029399035,5.550560331149027,8.737665531788952,19.82213246729225,3.7950168672949074,0.7566342645883561,3.751509584719315,0,1.542150498367846,3.966393706155941,5.297073086723685,0,5.384353436976671,0.17151687548961503,0,0.750012494623661,5.597555334805511,5.591293654404581,63.796305852010846,,-5.12,-4.07,-2.62,84.73,119.26,899.19,139.11,1014.19,269.11,959.19,167.11,1036.19,167.11,994.19,195.11,999.19,264.11
7.821,0,0.54,1.14,1.74,0.16,0.49,0.33,0.16,1.21,1.33,92.08,25.19,-0.62,95.94,4.181547262282111,4.054665820416995,2.277131478600204,0,3.178682147683576,47.35795829817653,4.030863986979239,1.2177457650564611,2.834525850834325,0.5965707420371471,4.038344937376678,5.422876293072477,7.183107658289373,0.4013296577334402,12.645921541266144,1.2399626272125168,0.2049201177433133,0.8258914556354284,3.997593920947984,1.6988640609197319,84.43748092232272,,-5.72,-4.24,-5.23,84.54,117.52,900.67,140.13,1015.67,270.13,960.67,168.13,1037.67,168.13,995.67,196.13,1000.67,265.13
8.060,0,0.65,1.01,1.82,1.93,1.87,0.94,1.04,2.04,1.98,93.57,24.20,-7.95,88.90,1.1363602801412345,1.3492930507753043,0.850464100134559,0.6556152892112737,7.2945275437692185,36.5071514560841,2.3134542578831314,4.402400942593813,0,3.5319580192118885,2.506922721862793,1.035226360661909,6.334297654218972,1.2723932223860173,13.22034101985395,1.779791581137106,2.0061682532541454,2.0528708114288747,5.060815880219452,6.130314459092915,3.349475201452151,,-8.05,-8.61,-5.69,83.90,121.63,900.62,141.91,1015.62,271.91,960.62,169.91,1037.62,169.91,995.62,197.91,1000.62,266.91
8.232,0,1.77,0.82,2.06,0.63,0.41,0.48,0.23,0.88,1.33,94.20,29.57,-0.33,93.74,3.396486627366394,2.664290319243446,4.618870288725011,3.441385195758194,6.000571016394534,39.67959900945425,4.169069439661689,0.7930667832680047,1.7226790762506425,2.8662339699454606,7.934658469632268,6.011608260916546,5.934410200919956,0,12.380117825921625,2.7495767790172247,3.547280370257795,0,2.739395247860812,3.2018080819398165,0.32584187225438654,,-6.91,-7.46,-5.15,83.76,122.70,898.41,138.77,1013.41,268.77,958.41,166.77,1035.41,166.77,993.41,194.77,998.41,263.77
8.318,0,1.53,1.51,1.13,1.70,0.49,1.52,1.41,1.87,2.06,94.48,28.72,-2.99,69.32,4.609508330491371,4.834364532283507,3.6688275573495774,6.106239200038836,8.2282754732389,41.721202035434544,2.2086488007800655,3.139376632347703,0.013069486944004893,4.18278283143416,4.9863378228619695,4.495962297776714,6.863445839378983,2.6906214495003224,15.648178267683834,2.9309547655889765,4.46155374404043,5.429822267964482,7.553548562219366,4.015613047638908,71.44819014146924,,-6.46,-10.64,-4.50,85.15,117.46,901.20,141.20,1016.20,271.20,961.20,169.20,1038.20,169.20,996.20,197.20,1001.20,266.20
8.637,0,1.61,0.03,0.94,1.33,0.31,1.02,1.39,0.13,0.94,93.85,26.25,-0.79,89.34,1.7389529065461828,2.299932142230682,6.018718248726801,3.974759418321774,2.259184733442962,40.4640698810108,3.827305585122667,3.531191514041275,6.320847588591278,1.8916562468372287,1.9336921912617981,5.5377719982061535,6.6137213869951665,0,6.575498523078859,3.2089919227035715,1.008474204223603,6.420768927782774,5.317569749690592,0,0,,-3.93,-4.14,-1.66,84.80,121.88,898.61,140.54,1013.61,270.54,958.61,168.54,1035.61,168.54,993.61,196.54,998.61,265.54
8.732,0,1.76,0.74,0.49,2.07,0.52,1.67,0.69,0.17,1.22,93.84,23.36,-4.84,93.16,4.464628772092984,4.5220266513992105,1.256334549947642,0.8104909556359052,5.605341302063316,26.508550147991627,6.231353958626277,3.951391073334962,1.5957836955785751,3.699957726020366,5.736811769194901,0,5.912855858914554,0.8118371883500366,10.052050607912243,1.8351592868659647,3.2173151364549994,4.717426517046988,3.9370251161418857,4.004310600459576,4.305848023854196,,-6.59,-9.77,-5.06,85.66,120.65,898.92,141.57,1013.92,271.57,958.92,169.57,1035.92,169.57,993.92,197.57,998.92,266.57
8.978,0,1.64,1.24,2.00,2.17,1.53,1.34,1.38,0.96,2.00,91.76,24.74,-6.53,89.09,1.9166963704815139,4.971696965559386,4.709869569567964,3.2822464746329936,7.6742562091909345,24.36555554624647,6.046836869511753,1.3844431585259738,1.164000661112368,2.9917091156356035,4.228755128569901,1.753479088889435,2.79936211835593,0,7.442600474730134,3.6436114291707056,6.667816604021937,6.557618909049779,6.964174605719745,1.5496140979230404,5.170558310346678,,-7.16,-9.51,-1.25,86.90,121.99,898.08,141.13,1013.08,271.13,958.08,169.13,1035.08,169.13,993.08,197.13,998.08,266.13
9.288,0,0.59,1.63,1.27,1.49,0.51,1.64,1.51,1.53,1.61,92.75,36.32,-4.40,96.97,2.5557123894803224,1.6211663532070815,5.160726550063118,3.469425351731479,6.8389720444893465,43.12553595425561,6.406427390128374,0.22219815278425825,6.599932411918417,5.073600437399,3.4235719428397715,1.8969628599006683,1.5567914270795882,3.8515774743445217,8.646418182998897,1.8924835223332046,0,1.4332139696925879,3.635443682451733,0,1.2467621695250273,,-6.64,-8.14,-5.04,83.39,119.10,899.43,141.00,1014.43,271.00,959.43,169.00,1036.43,169.00,994.43,197.00,999.43,266.00
9.446,0,1.48,2.11,0.26,0.83,0.88,0.14,1.84,1.05,1.07,92.10,25.03,-0.97,95.51,1.3768599962443115,2.292099160142243,3.341387740797363,4.866544188447297,7.162321708309464,23.57179523864761,5.6140986932907255,1.1946151559613645,1.8284992300905287,0.19227253695949909,1.0021112929098308,1.2611609094310552,6.929094004444778,1.095981292175129,15.323037646152079,3.2479222517460586,2.2345961332321167,5.069541496224701,5.625010624513962,1.3042290390003473,0.6252984555903822,,-5.21,-8.65,-2.84,85.11,118.13,900.06,141.58,1015.06,271.58,960.06,169.58,1037.06,169.58,995.06,197.58,1000.06,266.58
9.755,0,0.36,0.22,1.90,1.22,1.12,0.26,0.05,0.89,0.38,92.19,36.60,-2.44,95.14,1.2703234076639638,1.993825375684537,0.96127894861158,4.007021816959605,8.078153653959744,14.544721405487508,1.8926129712490365,4.096221971604973,1.6198795877862722,3.639621848296374,1.7675988511182368,3.6141704758629203,0,4.132912210477516,12.910048448015004,0,0.8549405271187425,7.759773631114513,3.0817245865100995,1.177458859514445,91.32438350003213,,-2.09,-9.69,-3.51,86.33,118.23,898.16,140.35,1013.16,270.35,958.16,168.35,1035.16,168.35,993.16,196.35,998.16,265.35
9.980,0,1.55,1.14,1.39,1.66,0.24,0.98,0.63,1.87,0.92,91.99,34.55,-6.55,93.93,2.866319509446621,3.603592793038115,1.7286697089159864,2.906936063002795,4.6885250094207,16.529123476706445,0.751783871697262,4.185272365827114,4.476023199735209,5.282020701039583,0.31764989672228694,6.275610228534788,0.44742071349173784,1.4149833732936532,10.620755899269135,2.2039219783898445,0,5.826916038990021,2.2442926244763655,3.4917702903039753,3.465218690922484,,-2.56,-5.79,-3.66,83.05,122.31,901.12,138.53,1016.12,268.53,961.12,166.53,1038.12,166.53,996.12,194.53,1001.12,263.53
