time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
2.216,0,0.53,0.51,2.06,1.84,0.18,1.92,0.52,0.24,1.10,95.10,20.76,-2.70,91.98,1.4876829284755515,0.8596817925339564,3.0231784902652725,2.069384781988338,7.787634010347538,46.85721488855779,1.4202674007276075,4.2488147550635045,0.588280557654798,4.79367891587317,4.138375477865338,2.5858769787009805,5.360319090541452,0,5.296383226271718,0.8006421057367699,2.212832974269986,4.0127957300283015,6.985438905754126,5.4275375995785,1.3145156947430223,,-5.81,6.92,-0.28,85.81,118.07,900.08,139.00,1015.08,269.00,960.08,167.00,1037.08,167.00,995.08,195.00,1000.08,264.00
2.319,0,2.07,1.01,2.18,1.27,0.16,0.69,1.33,0.40,1.78,95.52,20.32,-5.02,91.09,0.8404189140861855,0,4.4383246106142185,3.1242693990748376,5.206811368479394,11.069319615606219,2.6422909206710754,0.3691614700108765,0.5623274464160204,5.083461664076895,1.7016846486367285,2.0625023562461138,3.1687380163930357,0,3.5767076801136133,0.8067730557126924,4.142439322080463,7.641176399309188,5.094207866867073,3.656061450019479,0,,-6.27,3.93,-2.38,83.20,121.94,901.43,141.25,1016.43,271.25,961.43,169.25,1038.43,169.25,996.43,197.25,1001.43,266.25
2.650,0,0.90,2.08,1.58,0.84,1.26,2.01,1.81,1.57,2.07,95.06,23.91,-7.32,96.05,4.880552774402313,4.451940221595578,1.8639570717280733,1.7822221327107401,6.859296822687611,45.30102575710043,5.173363153566607,4.124646355379372,3.667384159518406,2.139673640150577,0,3.2221503513865173,0.3672905685380101,2.3922674966882913,3.301888804044575,4.366799181164242,4.88807397056371,1.2121347514912486,9.129598322557285,2.496955646434799,1.9685663245618343,,-3.52,4.44,-1.50,83.25,118.62,901.89,141.90,1016.89,271.90,961.89,169.90,1038.89,169.90,996.89,197.90,1001.89,266.90
2.761,0,2.18,2.20,1.51,0.27,0.43,1.63,0.16,0.31,1.90,94.58,17.79,-3.11,94.55,4.516667670942843,4.6905863883905115,3.738577305004001,3.597338288035244,3.483844932289794,39.35414833761752,6.735998296085745,0.4840116995573043,0.2489304351620376,0.024435835778713333,1.6555182673037052,2.1793416375294328,1.425110542215407,4.011362072844058,10.06852687722072,3.7164601408690214,0.5926790698431432,6.238540186081082,4.358568723602221,2.032020499231294,0,,-4.28,4.05,-0.71,83.73,121.97,900.02,140.49,1015.02,270.49,960.02,168.49,1037.02,168.49,995.02,196.49,1000.02,265.49
3.017,0,1.34,0.87,2.12,1.11,1.44,1.70,1.73,0.27,0.46,95.05,29.51,-4.01,93.56,3.0902006097044796,3.2412778322119267,0.643144897045568,5.437545255720615,8.94738068399485,21.973725251387805,3.4172480777371677,2.095880148690194,3.9028937651310116,0.5286829454079269,3.83917875867337,3.931613615946844,1.3232958228327334,4.037174864690751,5.767164051271975,0.2528002325352281,0.6580603481270373,5.413142458535731,8.47214944426436,4.462229464901611,1.0584858369547874,,-6.51,3.19,-1.00,86.31,120.37,898.63,138.49,1013.63,268.49,958.63,166.49,1035.63,166.49,993.63,194.49,998.63,263.49
3.334,0,0.17,0.88,0.00,2.17,1.16,0.25,2.06,1.86,1.93,94.94,30.68,-2.07,81.35,1.4867613221285865,3.0444949426455423,2.8215740700252354,1.7132163179758937,6.2607050705142315,35.5192338032648,2.8126806911081075,0.7122891360707579,0,2.4845082763023676,4.714026034343988,4.405777139123529,0,3.543390366397798,8.646607936453075,1.7129388189176096,2.193120277952403,0.15125070698559284,3.115025298465043,6.886578770820051,3.4795552189461887,,-6.60,7.79,1.16,83.28,120.00,898.97,138.24,1013.97,268.24,958.97,166.24,1035.97,166.24,993.97,194.24,998.97,263.24
3.656,0,1.01,1.63,2.06,1.17,1.56,1.74,0.45,0.77,2.19,94.76,21.16,-1.26,92.24,2.388217743104324,3.5504215913359074,1.141712282961235,0.41506747581064696,7.553827335182577,46.65766809461638,1.7407863233704122,0.31565638393163686,1.7576610234100372,3.4203573996014893,2.508239366579801,5.651230805087835,2.7721334542147815,4.0177003558352595,16.286531661879273,3.8923386196326466,2.6449668696150184,2.660931350197643,4.897944724857807,0,5.890404620440677,,-3.65,5.00,0.29,86.83,121.09,899.43,139.03,1014.43,269.03,959.43,167.03,1036.43,167.03,994.43,195.03,999.43,264.03
3.806,0,1.61,1.18,1.79,0.66,2.03,0.99,1.19,1.61,0.65,94.70,20.21,-1.18,94.30,3.5475662496546283,1.3109831937355922,2.1900045209517702,5.31395728434436,8.956927305483259,17.09129081154242,1.7528664860408751,4.15680707698688,2.211287938291207,0.7225382962450384,4.693844233173877,5.8525172777008265,4.979722509160638,3.763256957279518,11.300014259703458,5.196571885333396,0.7700954666361213,9.802473176736385,6.389639949402772,0,4.387094759149477,,-6.40,3.18,-0.62,86.67,117.76,898.48,140.73,1013.48,270.73,958.48,168.73,1035.48,168.73,993.48,196.73,998.48,265.73
4.085,0,0.54,1.59,0.08,0.14,0.08,0.61,1.68,0.85,0.27,95.44,30.89,-1.69,60.10,5.387010197574273,1.5831204819492997,2.3946426402730867,1.8041585049033166,2.7093600600212815,26.166738451924175,2.8295647166203706,1.1171326581016183,4.383018616819754,0,0.4307574341073632,2.2800561552867293,5.1661847261711955,4.476502407146618,8.872870445549488,1.566455797050148,0.46278539253398776,5.412863685749471,2.728449780158699,3.842979433713481,3.5012799175456166,,-3.70,2.70,0.15,85.32,119.38,899.51,139.69,1014.51,269.69,959.51,167.69,1036.51,167.69,994.51,195.69,999.51,264.69
4.382,0,0.51,2.06,0.77,1.38,1.13,1.68,0.38,0.56,1.14,95.26,17.08,-2.45,96.78,5.306886332663708,3.548026889259927,2.0627906615659595,2.5815688748378305,8.06032529017888,27.97380699357018,3.464869178365916,0.2761478554457426,2.701206912053749,4.120702211316675,1.779470169916749,1.4009974962100387,3.9666881477460265,2.166409507151693,13.95499741010368,4.988208114081063,0,9.387949046678841,5.148388373730704,3.713243867037818,4.001182300038636,,-3.85,2.73,-0.46,85.59,122.43,900.33,141.37,1015.33,271.37,960.33,169.37,1037.33,169.37,995.33,197.37,1000.33,266.37
4.485,0,0.62,1.28,1.39,1.75,1.86,1.62,1.33,0.76,0.61,95.46,23.98,-7.65,94.10,5.230263053500094,3.4765613339142876,4.42964047241956,3.36515140731819,7.404505071858876,39.88807545416057,6.149327334924601,4.268031157907099,0.08911159448325634,3.7408039295859634,0.6751575646921992,1.9544192715547979,0,0,15.401712617501616,5.39386196933221,0,8.46685168845579,6.187910986342468,3.0196144075598568,0,,-8.31,6.60,2.20,86.97,120.72,899.96,141.20,1014.96,271.20,959.96,169.20,1036.96,169.20,994.96,197.20,999.96,266.20
4.683,0,0.05,0.81,0.46,0.44,0.52,0.36,1.29,1.48,1.36,96.08,20.55,-5.13,72.45,0,1.999259477062151,3.434851134736091,4.459949613269418,5.177468066667206,32.28444035490975,3.6985016776947304,2.523623682819307,2.287730796728283,3.7225298212468623,2.598859241232276,1.4504644821863621,2.065727049484849,1.7300195893831551,10.183836165480315,1.661305763507262,0,1.66910368995741,5.293656284115277,4.9091987104620785,86.21269868826494,,-3.75,2.92,0.59,85.29,121.78,898.24,139.86,1013.24,269.86,958.24,167.86,1035.24,167.86,993.24,195.86,998.24,264.86
4.853,0,0.49,0.94,2.02,0.92,0.51,2.13,1.69,0.90,0.16,94.61,22.11,-1.32,90.54,0,0.12565565255936217,1.265148952729069,6.213069126987829,3.3803564236685633,29.517900662962347,3.6361746602458878,3.356751484479755,0,1.6790895474329592,2.3903465252369642,3.6920870360918343,4.131238957867026,4.429558210493997,13.094509311635047,3.2225190342823042,4.237182822544128,6.5500489682890475,3.077444584984333,3.208062508609146,2.6646172183100134,,-7.38,5.00,2.55,85.16,121.54,900.52,139.90,1015.52,269.90,960.52,167.90,1037.52,167.90,995.52,195.90,1000.52,264.90
5.147,0,0.83,0.43,0.97,0.23,1.80,0.24,0.74,0.55,0.22,95.17,29.97,-1.39,90.43,0,1.3552083980524912,2.558906724671833,3.4035330890025945,8.233206301699393,46.08259782381356,6.285388954402879,0.3690109199471774,1.4290025907102972,2.511829186975956,2.8641691748052835,6.315537074115127,3.282185590825975,1.7535993120539932,14.208121376838534,4.138070114268921,0,2.3714102813974023,7.854853450492956,0,1.496930296998471,,-5.80,2.94,1.07,83.04,117.28,901.21,141.38,1016.21,271.38,961.21,169.38,1038.21,169.38,996.21,197.38,1001.21,266.38
5.383,0,2.08,0.78,1.55,2.02,1.65,2.11,0.91,1.51,2.18,95.33,28.28,-4.82,89.80,3.4192366237752143,1.2898569836281242,6.034744214885869,1.8753043280355635,3.166370217418298,42.99798523914069,4.5988114348147064,1.009012248553336,3.451463466975838,3.829468624163419,2.370118025690317,3.619703129166737,0,2.5529597932379695,14.748958003092557,2.213445558100939,2.1481440234929323,4.18493135413155,4.308735558083281,4.803622765932232,0,,-8.34,4.30,-1.01,86.42,119.69,899.80,138.69,1014.80,268.69,959.80,166.69,1036.80,166.69,994.80,194.69,999.80,263.69
5.698,0,0.78,1.29,0.66,0.07,1.57,0.19,1.15,2.10,0.98,95.38,23.53,-7.53,89.92,2.1514116606023164,2.153985945088789,3.8474992437521,1.4050454597920181,4.47825785858091,32.21872473275289,6.063157670432702,0.3586805975995957,0.44303382467478514,0.8223928784392776,0,0,3.8966315570287406,3.9384673800412564,8.099817827939987,1.5482052669208497,1.4070153790526092,0,9.296867654290981,3.0855922161135823,3.4583434984087944,,-6.91,0.21,-0.61,84.89,121.79,899.96,139.42,1014.96,269.42,959.96,167.42,1036.96,167.42,994.96,195.42,999.96,264.42
5.980,0,2.00,1.85,0.74,1.06,0.81,0.96,2.15,0.85,1.16,94.84,23.92,-7.31,89.09,3.0811766331316903,1.2583162385271862,3.4676742167444896,5.219641304640099,5.7868114761309695,22.109261751174927,1.771040360420011,5.039915634114296,1.4129392593167722,2.0011183367297054,6.52906604250893,0,6.048140506725758,0.9247106258105489,9.438926830608398,4.716572345024906,0,4.310147839598358,3.9899832151597368,1.4958805858623236,3.178026379784569,,-4.60,-0.86,0.99,86.27,119.52,899.64,141.29,1014.64,271.29,959.64,169.29,1036.64,169.29,994.64,197.29,999.64,266.29
6.147,0,1.54,0.37,1.12,1.75,1.33,0.37,0.45,1.77,2.12,95.27,19.25,-2.74,89.18,5.3390307803545145,4.403495205100626,6.258564910553396,0.2736582268774512,4.7049892199132595,37.04105480154976,4.993151517212391,2.213061437550932,0,3.75132134731859,2.788349603768438,3.173185110092163,3.194550584536046,5.286768350787461,10.151245972700417,0.42368589080870134,4.390360121615231,3.307846802752465,8.406919326102361,2.853920284891501,0,,-5.68,-2.41,0.11,83.45,119.36,899.79,138.82,1014.79,268.82,959.79,166.82,1036.79,166.82,994.79,194.82,999.79,263.82
6.445,0,1.41,0.16,0.83,1.89,0.14,1.75,1.41,1.10,0.72,94.81,18.46,-3.49,89.26,1.1946656304737555,1.583658032887615,3.2052448674850167,5.5107110317889605,3.0500333158718425,18.558431539684534,1.952708030072972,0.5342873910069468,2.738354168366641,1.7384549339115623,3.125343383755535,3.6394449293147773,3.977973855100572,2.542530324794352,16.509614403788,1.658117580781691,0.7413783497177064,8.245945297647268,5.435540653779172,2.052737531485036,0.8996980539523065,,-5.32,1.69,3.87,86.25,121.35,900.07,140.33,1015.07,270.33,960.07,168.33,1037.07,168.33,995.07,196.33,1000.07,265.33
6.690,0,0.34,0.99,1.89,1.83,0.48,1.63,0.30,0.79,1.96,95.07,22.10,-6.30,95.86,1.5929610693408174,3.640401746169664,3.3321154633117844,1.7510554778482765,4.403578259227797,21.07599331252277,2.4980767708504574,1.5734019795805216,1.1647276042494923,2.824255200177431,0.4563248441554606,6.353951688390225,3.7996389507316053,2.60960992612876,10.727403026837855,2.903518256372772,4.899433222133666,0.8755538342520595,4.170665909564122,4.672269506845623,88.6325325332582,,-8.43,1.02,0.22,85.51,121.25,901.65,141.70,1016.65,271.70,961.65,169.70,1038.65,169.70,996.65,197.70,1001.65,266.70
6.843,0,0.36,0.29,0.85,1.47,0.61,0.98,0.11,2.14,0.83,95.12,30.59,-7.44,87.89,2.2497310693794863,2.3096960773458703,2.0754296791926024,5.310970617858693,8.00884872350376,20.83283317834139,3.056319568352774,0,0,4.248489070571959,1.9535493683069944,3.563099895371124,6.04016950679943,1.121658271215856,15.164250756409018,0,3.140648669563234,7.874507655855268,7.752713492424228,2.4587876012083143,4.047251252923161,,-6.13,-4.09,3.40,83.37,121.72,898.58,138.87,1013.58,268.87,958.58,166.87,1035.58,166.87,993.58,194.87,998.58,263.87
7.017,0,1.60,2.04,0.70,0.71,1.80,0.55,0.83,1.41,1.33,94.75,23.01,-0.52,93.49,0.6210931869735941,2.8068241075379774,3.1866939975740385,3.564294856702909,6.6327009772136805,35.18897192692384,1.4797834011493252,3.5145757572911682,2.3414828076492995,0.531801364813,1.481059935875237,2.5060796421021223,0.3331186375580728,2.541352472482249,13.950024208053946,3.8312386866891757,3.381332093849778,2.0833063987083733,6.495826257243753,3.2519275788217783,3.67034531570971,,-5.23,-1.13,1.62,84.16,121.36,898.56,139.97,1013.56,269.97,958.56,167.97,1035.56,167.97,993.56,195.97,998.56,264.97
7.127,0,1.84,1.02,0.08,2.16,1.35,0.54,1.10,0.94,0.24,95.25,17.30,-7.15,93.84,1.0989435337111355,2.6372793924063442,5.482186588649638,3.8722872964292767,6.981327515062876,38.58093775110319,1.2940334131009879,1.935529878679663,1.7138039581477642,0.20294437011703836,5.393056939356029,3.0308605164755136,1.8462563403882086,2.4183267538715154,6.303789526280016,0.8213383661769331,5.315102748107165,2.4607262192294,3.9411548859952017,1.517405140446499,1.8065016721375287,,-5.08,-3.69,3.27,85.74,121.03,898.06,138.77,1013.06,268.77,958.06,166.77,1035.06,166.77,993.06,194.77,998.06,263.77
7.369,0,1.88,1.04,1.33,1.77,1.85,1.89,0.12,1.75,1.63,95.70,25.95,-2.40,90.75,4.881425459738821,3.786102988384664,5.576913693989627,5.587067376282066,3.7343578904820607,31.14424168644473,6.2037606199271975,3.7075212970934808,3.715636081760749,2.221862166039646,6.296179769095033,2.4053532637190074,7.236057878471911,2.786516540804878,9.368696968518197,2.0242734191566707,0,6.728592105209827,4.035374884647317,4.939550698269159,0,,-7.69,1.15,2.07,84.36,122.75,898.13,141.38,1013.13,271.38,958.13,169.38,1035.13,169.38,993.13,197.38,998.13,266.38
7.566,0,1.90,1.08,1.34,1.11,2.07,1.80,0.22,0.89,2.13,95.15,19.27,-4.24,90.62,0,1.1952159431762994,4.234824786493554,2.646512982603163,8.552924598902464,39.165879220701754,5.814293416868895,3.2267825955152514,3.575109116267413,0.634599623475224,0,3.6347086608875543,5.294256761670113,4.353097072392702,7.13799641367048,1.6989659172855318,4.686081846244633,4.598811154719442,8.123330575712025,4.945389023749158,3.67265636427328,,-3.09,-2.15,3.49,83.00,120.50,900.18,139.07,1015.18,269.07,960.18,167.07,1037.18,167.07,995.18,195.07,1000.18,264.07
7.709,0,1.33,1.18,1.98,0.94,1.43,1.65,0.73,1.11,1.86,94.73,24.51,-6.40,89.22,3.2177586108027025,1.322887906129472,4.879697704901918,0,3.5513185034831984,13.746236408594996,3.5334502269048245,3.0058118268102407,0,2.7524407844245435,5.4641854874789715,1.4850037535652518,3.1895103086717427,3.742108851466328,5.83803929567337,1.9575608242908493,0,0,7.068185637746938,1.776508554816246,3.3862405735999346,,-2.11,-1.70,2.64,86.32,119.80,898.10,138.87,1013.10,268.87,958.10,166.87,1035.10,166.87,993.10,194.87,998.10,263.87
8.020,0,0.28,1.08,0.83,0.46,1.39,0.29,1.72,0.76,0.63,95.59,17.10,-0.15,95.07,3.4872261136909946,2.9791440254775807,3.298593183564954,3.4257026990968735,5.582570523563772,33.85411065304652,0.6164174874080346,2.021044722683728,2.7453724406659603,1.7921811992675067,6.821567863225937,2.7163426973856986,3.610856133978814,0,12.43277251450345,4.786394689069129,1.7108734864741564,7.484346984419972,5.839963195342571,2.7836458128876984,72.77282481547445,,-1.61,-6.02,2.37,85.39,119.33,901.98,139.97,1016.98,269.97,961.98,167.97,1038.98,167.97,996.98,195.97,1001.98,264.97
8.261,0,1.94,1.71,1.84,1.91,1.38,2.02,1.21,1.43,0.78,95.64,23.86,-5.49,93.78,3.6919468549219894,0.10063350594136855,2.586363372448832,5.059554211674258,4.200558536979369,33.41523007955402,6.449529010662809,2.2494145870022475,1.9126166354399174,5.592936221268028,0,2.564365861704573,5.7190111563540995,2.1260775203257802,12.0008798937127,2.163808349645697,1.5937115559354424,8.178719454444945,3.6364237390505147,5.353631594916806,5.199920362327248,,-5.13,-6.34,4.91,83.37,120.92,900.17,138.54,1015.17,268.54,960.17,166.54,1037.17,166.54,995.17,194.54,1000.17,263.54
8.503,0,1.01,0.47,1.91,0.05,1.70,2.10,1.40,1.87,0.79,95.09,27.30,-2.96,95.82,3.188683531223796,4.75642965908628,1.0100555039476604,4.355105756772682,4.36485326779075,34.22019060282037,5.56592647433281,2.821540124099702,0,4.385728650763631,2.10479558352381,2.8687345944344997,4.123947037383914,3.1824101817421617,6.160636189673096,3.5561623137677087,1.9254511259496212,4.382734820712358,8.255382980918512,0,3.8237581844441593,,-3.75,-4.59,0.95,83.99,117.60,898.09,139.18,1013.09,269.18,958.09,167.18,1035.09,167.18,993.09,195.18,998.09,264.18
8.641,0,1.78,2.17,1.61,0.58,1.23,1.34,1.90,0.65,0.92,94.74,20.89,-6.96,92.91,3.035027605881915,2.337155401520431,5.7329166576033455,2.681108768451959,7.65283452888485,12.1316021499224,1.2016367583069951,1.6841746409609915,1.4057272940408438,0,3.087292422540486,1.126859859796241,0,2.1314222113881263,8.81740354405716,0,3.5704582361504436,0.9251522715203464,3.2276719956705344,5.338705596048385,4.802431156625971,,-1.90,-4.79,3.40,84.08,119.73,899.01,141.78,1014.01,271.78,959.01,169.78,1036.01,169.78,994.01,197.78,999.01,266.78
8.852,0,1.22,0.00,1.13,1.66,1.96,1.59,0.79,0.89,0.77,95.16,21.27,-6.59,94.56,2.0775563219189643,5.098341065784917,4.559049421106465,4.541333004031331,4.196684442982077,29.48496201308444,5.710066780378111,2.9364657055959107,0,0,4.0274030193686485,1.3307099658995867,6.8476500464603305,2.518727913061157,17.072790148556233,3.583233121233061,1.8359034010209143,1.8924821447581053,6.457765799220652,2.780108634615317,2.402909121243283,,-5.42,-7.55,2.49,83.30,121.32,901.29,138.15,1016.29,268.15,961.29,166.15,1038.29,166.15,996.29,194.15,1001.29,263.15
8.971,0,1.62,0.57,0.94,0.75,0.81,0.49,0.26,0.46,1.80,95.39,17.02,-2.42,93.61,1.308346169861034,0,6.062959191561676,2.9437820539437234,5.060382302110083,24.34679825603962,3.6888517809100447,3.7637832384184002,0.7756931972689927,1.9017899918183683,0,0,5.512192128226161,4.941870143217966,9.214937073420733,3.3934177405387165,0,1.281405737157911,7.433579697120003,2.985294326208532,0,,-5.86,-2.60,3.27,84.46,117.71,900.42,138.44,1015.42,268.44,960.42,166.44,1037.42,166.44,995.42,194.44,1000.42,263.44
9.263,0,0.83,2.00,1.03,0.66,1.30,0.03,1.56,0.16,0.98,94.86,30.09,-2.43,88.74,5.631230288636871,1.4020345349563286,2.9216213112184777,1.8957302595954388,3.5455435976339507,18.118385338690132,1.464696648181416,3.93889173688367,1.2827175888232887,1.956910554189235,3.135086862836033,0,2.5111801265738904,1.2318090094346554,8.102055987808853,0.14878063660580665,1.9132359810173512,0,5.214751801700332,0.763457752764225,3.326838760636747,,-0.22,-5.16,4.58,84.23,118.14,900.53,138.99,1015.53,268.99,960.53,166.99,1037.53,166.99,995.53,194.99,1000.53,263.99
9.393,0,1.98,0.09,1.63,0.92,1.09,1.79,1.64,0.24,1.72,95.57,26.66,-2.92,95.82,2.951349048949778,0.06320105404593068,1.390731680789031,1.5933192397095266,4.075712683810853,19.373394161462784,1.8767224931158126,3.438523674774915,5.7242899055127054,5.505593611542135,7.281192870810628,6.602839641505852,6.137404699344188,0.8619535588007423,12.982954121418297,2.9152562082093207,6.9059489336796105,2.0536492820829153,4.930471880552359,3.9001730049494654,0,,-1.64,-6.17,4.99,84.33,121.19,901.27,138.72,1016.27,268.72,961.27,166.72,1038.27,166.72,996.27,194.72,1001.27,263.72
