time stamp,face id,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll,brightness,interocular distance,topleft_x,topleft_y,bottomright_x,bottomright_y,outer_right_eye_X,outer_right_eye_Y,outer_left_eye_X,outer_left_eye_Y,nose_top_X,nose_top_Y,chin_top_X,chin_top_Y
0.133,2,0.91,2.15,0.14,0.81,0.93,1.28,0.98,1.71,1.75,93.83,54.14,-5.05,91.68,0,1.3161510629579425,2.415099294278771,2.656174524445087,8.204910207921639,33.59811931569129,0.16180473424028596,1.9880242178961636,0.49962284811772406,2.056520322728902,2.349674896337092,1.2179127384442836,0,4.454894064422697,6.750863831583411,0,0.31739624543115497,1.0981267672032118,4.322107252357528,1.7472087489441037,2.3343191135209054,,-1.73,10.37,-3.52,72.65,70.63,246.65,98.01,339.65,195.01,258.65,116.01,331.65,123.01,293.65,145.01,288.65,195.01
0.133,3,1.43,0.74,0.97,0.34,1.67,0.02,0.86,0.73,1.68,86.54,36.15,-1.69,88.87,5.071072785640135,2.344361166236922,2.584851696090773,0,5.913746449830942,31.556240033823997,1.9938463801983746,5.0295167850703,1.7481155374553055,0,3.1841557938605547,5.3430207159835845,0,0.3584737217612566,16.29433789504692,1.3819941471796482,0,4.342806414235383,7.44407500159461,1.2967479948420078,2.045154029270634,,-1.80,-5.88,-3.14,71.98,72.52,246.24,101.95,339.24,198.95,258.24,119.95,331.24,126.95,293.24,148.95,288.24,198.95
0.200,0,1.25,0.68,1.18,1.65,2.17,0.75,0.17,1.77,1.33,93.02,52.23,-1.53,95.64,4.30289339278359,2.743569982261397,0.9106343443831433,4.898172828378156,8.8426044600131,24.932452468201518,5.327755597117357,0.31851908512413507,1.4246623974759132,3.2405110937170685,1.0824880907312036,3.9334686724469066,1.821096776984632,2.0015160285588354,3.7258280624821785,3.9589284080220386,0.6528848023153841,1.5354948779568076,6.409507683510892,2.696428585331887,0,,5.12,-1.58,-2.36,86.22,87.52,550.84,235.97,673.84,366.97,566.84,266.97,652.84,259.97,616.84,296.97,617.84,366.97
0.200,1,0.79,0.73,0.79,2.12,1.44,1.41,0.56,1.04,1.69,93.17,35.06,-5.44,92.23,3.11776581871789,4.235065227909945,5.325071744853631,1.1004503251891582,6.393815567088313,37.34136331593618,6.177703262213617,0.9885371769033373,3.6958572592120618,1.9679252660274509,3.3172098034992814,4.60590128460899,3.3134789136238396,0.5296797334775327,9.982639522068203,3.787151313335635,2.1379067972302437,3.631019027903676,3.4506774212000897,2.494571525603533,4.180313888238743,,7.46,6.34,-1.81,83.67,120.88,898.26,139.65,1013.26,269.65,958.26,167.65,1035.26,167.65,993.26,195.65,998.26,264.65
0.200,2,0.50,0.68,0.26,2.19,0.86,0.42,1.18,1.75,0.91,93.50,57.59,-5.67,89.43,5.176127042705193,4.744158777594566,1.5045802105357873,5.679620483275503,8.459685257063247,29.533431361429393,2.212162031326443,0,3.699243116658181,4.819708564560861,2.1143826912157238,3.682493139291182,2.814388391096145,0,5.333103953450919,0,0.6725744702853262,6.895765064749867,5.690303363832645,3.5204338759649545,0,,-1.62,9.51,-2.08,72.46,72.36,249.65,101.30,342.65,198.30,261.65,119.30,334.65,126.30,296.65,148.30,291.65,198.30
0.200,3,1.58,1.22,0.97,0.29,0.02,1.04,2.05,0.98,1.92,85.37,38.10,-0.88,93.85,1.0555236620502546,5.0299872745526955,2.5047918106708678,0.9094514734577386,5.919836942977272,30.23694820748642,4.072349439701066,1.7343699812702837,1.8026492239441723,0.20412322711199504,3.9937322954647243,5.131947847781703,5.611482418142259,1.9802262289077044,13.389302120823412,0.7823782379040494,3.2273917184211314,5.114184190053493,6.092535675358959,2.2600494453217834,0,,-1.61,-8.56,-4.02,74.26,71.01,249.35,100.96,342.35,197.96,261.35,118.96,334.35,125.96,296.35,147.96,291.35,197.96
0.267,0,0.81,1.06,0.02,2.14,1.75,0.33,1.03,0.93,0.50,92.24,53.58,-6.37,93.66,5.330504343514331,2.8936272367602216,0.11688241928815879,3.9626991219911725,7.395214435849339,32.11786489794031,0.627348013361916,3.8364111129380762,2.8985428113956004,0,6.284992877393961,3.792948263231665,3.101329947821796,2.0096691737137737,11.846232783365995,5.098029458434321,2.1720436550676823,9.996578076388687,6.732406804468483,3.90334050077945,0,,1.67,-2.87,-2.07,85.47,84.56,550.53,235.33,673.53,366.33,566.53,266.33,652.53,259.33,616.53,296.33,617.53,366.33
0.267,1,0.33,0.99,0.90,1.06,1.25,0.15,0.00,0.81,0.29,92.81,34.77,-1.23,93.16,0,2.2529976455727594,0,3.5630432894360275,8.522215777491219,36.2183577506803,3.7105574202956633,2.4081177456490694,0.33142012800090015,0,3.046396950725466,1.8192811061162502,0,4.174557007877157,5.584508370738477,3.0050189549615607,0.2007587067782879,4.635370729491115,4.383406278411858,2.6567863489035517,0,,2.43,6.06,-1.12,84.11,118.48,898.57,138.10,1013.57,268.10,958.57,166.10,1035.57,166.10,993.57,194.10,998.57,263.10
0.267,2,2.06,0.51,0.92,0.46,0.48,1.24,1.83,1.66,1.84,92.94,54.69,-3.47,94.97,4.183234646203928,0.07847770091611883,3.8718937895027925,0.5241385901067406,7.093915605163201,27.829479664564133,3.274408738408238,5.195000062640757,5.124205246567726,2.841846828516573,2.584541813470423,5.153920707991347,1.8356469087302685,5.024531003804878,10.552436231337488,0,2.5097499191761017,6.61968360748142,5.083376285647973,0,4.2883295165374875,,-4.82,7.82,-1.31,72.04,72.85,249.77,100.78,342.77,197.78,261.77,118.78,334.77,125.78,296.77,147.78,291.77,197.78
0.267,3,0.60,1.36,0.83,0.94,1.93,0.11,1.31,1.41,0.81,85.82,35.83,-7.26,95.17,4.0418465027026835,2.0083268088288606,0.18173583075404176,0.5139822692424061,4.929186905333772,37.07739418838173,3.612793299090117,0,0,1.3424818876944484,8.605536772403866,3.3012248610612005,0,0,13.03383134363219,3.451950679384172,0,0.9741241880692542,7.660948365079239,2.266296749934554,0,,-1.31,-8.18,-5.72,71.50,72.21,247.24,100.06,340.24,197.06,259.24,118.06,332.24,125.06,294.24,147.06,289.24,197.06
0.333,0,1.10,1.61,1.12,0.41,0.22,1.97,1.06,0.94,0.01,94.47,58.65,-1.97,72.43,3.3359426371753216,0.7306423918809744,0,1.5242621064186093,7.716687299995683,21.652639206964523,2.588230941700749,1.3076991652324796,1.867789849638939,1.393869479186833,4.804942478891462,0,0,0.507183805629611,6.697186818290502,0.7579172992426901,4.594616400077939,3.6444872692227364,2.42671746941749,2.4614970488473773,0,,3.69,0.85,-3.47,87.95,88.70,551.38,237.37,674.38,368.37,567.38,268.37,653.38,261.37,617.38,298.37,618.38,368.37
0.333,1,0.35,0.25,1.83,0.44,2.09,0.83,2.13,1.69,0.84,91.17,27.93,-7.04,91.00,3.1690340602351355,1.6281362261855978,5.402115653958171,3.0027110851649197,8.398935914938338,26.011115334928036,2.982316932664253,3.587767617329955,5.432137880241498,0.4148585900664328,0,0,3.5925290803425014,2.353378121610731,13.462561700940132,5.453895672908985,1.5754917380400002,8.859240648336709,6.352828841148876,5.679239582037553,3.356620563659817,,3.45,8.52,1.62,85.88,117.24,900.72,140.97,1015.72,270.97,960.72,168.97,1037.72,168.97,995.72,196.97,1000.72,265.97
0.333,2,1.49,1.46,0.71,1.21,0.31,0.34,0.76,0.89,0.65,95.32,60.71,-4.29,92.93,2.390829261033796,2.2415935713099318,2.0821078971680254,3.904595999447629,2.927857692851685,24.10067081497982,2.21398425323423,2.540657190326601,2.2415470972191542,2.9625640808790923,6.780146749690175,0.22801065142266452,4.818367118015885,4.9565585415810345,13.979575610384344,4.86868776879739,4.0389170832931995,5.304085273295641,4.741204660427757,3.9339088778942823,77.64905383810401,,-3.47,5.08,-3.02,71.92,73.77,249.42,100.09,342.42,197.09,261.42,118.09,334.42,125.09,296.42,147.09,291.42,197.09
0.333,3,0.48,0.78,1.44,1.42,0.81,0.35,0.68,0.70,1.29,85.31,42.79,-4.98,87.23,0.426975830295123,1.4215018647024409,2.9365867475466803,1.9340860188286753,7.911808641520329,38.61597179295495,5.337341384682804,2.744712273832411,0,3.570994789749384,0,2.1228142883628607,4.001269506756216,2.626939634727314,12.43360429044813,3.919272693726234,6.389171414542943,0.7574349055066705,2.992015950377099,4.033177884528413,0.679312072461471,,-3.05,-10.14,-1.62,73.16,71.59,248.63,99.71,341.63,196.71,260.63,117.71,333.63,124.71,295.63,146.71,290.63,196.71
0.400,0,0.74,2.04,1.74,0.96,1.65,1.35,1.62,1.40,0.46,93.70,50.05,-2.90,96.47,2.7018126244191083,3.9785258080344645,4.111563673275523,0.4357655408047143,5.066900452487171,48.05678968364373,3.523369792103767,2.3369287069514395,3.427337940549478,0.9260032592341303,3.4038642807863653,6.358151638647541,0.959671089425683,0,3.4858715213462714,0.8360885872226209,0,5.011290902737528,6.857287216987461,0,1.4358192714862525,,1.92,-3.49,-1.88,87.11,86.14,550.15,236.46,673.15,367.46,566.15,267.46,652.15,260.46,616.15,297.46,617.15,367.46
0.400,1,1.47,1.20,1.14,0.57,0.87,0.01,0.26,0.04,0.44,91.54,31.91,-1.12,81.79,3.6609661786910146,4.271177320694551,5.372184234419837,2.597445045504719,4.531759706763551,44.14233830012381,3.5876744378823786,2.4175343194790186,3.4750567807350308,1.2414383831806481,3.83570604538545,6.16707924194634,1.689228109549731,3.6075896982289852,11.214486639909445,1.465756348306313,1.623186337761581,1.6807097410783172,6.490113709019497,1.9726654773112386,2.0816956751514226,,4.55,7.52,2.65,84.17,118.88,900.52,138.52,1015.52,268.52,960.52,166.52,1037.52,166.52,995.52,194.52,1000.52,263.52
0.400,2,0.82,1.61,0.34,1.92,0.28,1.13,1.04,0.42,0.24,94.89,53.31,-5.46,88.58,0,3.565121339680627,0,6.2587577761337165,6.755124536450021,27.06264391588047,1.7462081710807977,2.836369382832199,0,0.5275922280922534,2.7617513411678374,3.936859996058047,3.0130560365505517,0.34194419892504824,10.40946573227644,0,0,3.6743243262171745,5.069481132091023,2.0698210129048675,90.0118867228739,,-3.03,4.76,-1.66,71.40,71.49,248.05,99.41,341.05,196.41,260.05,117.41,333.05,124.41,295.05,146.41,290.05,196.41
0.400,3,2.16,1.36,1.73,0.81,0.97,1.17,1.97,2.02,0.10,87.37,34.81,-3.57,88.72,1.255037764599547,2.126675200695172,1.7481417949451137,6.256456629410387,7.637051292425022,45.38921817345545,6.490453088982031,1.3285916049778463,0.9004196510650218,3.734502102397382,4.23621353879571,2.328146134968847,0,3.448516944767907,15.626994241345674,4.6656945372279734,5.7810508464463055,6.758367509581149,6.133791310498491,3.15347168315202,0,,1.32,-7.69,-1.98,73.78,74.37,249.76,99.34,342.76,196.34,261.76,117.34,334.76,124.34,296.76,146.34,291.76,196.34
0.467,0,1.78,0.98,1.13,0.33,1.62,0.69,1.92,2.19,1.21,92.25,47.62,-3.16,96.09,4.3928943703603,2.2594367081299422,4.492353148153052,2.4878299355693163,5.782553035789169,48.360097707714885,2.397268015053123,0,0.4907273631542921,1.0017136575840415,0,4.344460716005415,6.04822023678571,1.5721356894634666,8.655739787556232,1.4640659772977234,1.853756707161665,6.032420979812741,8.487950476515106,1.1170002848375589,2.128274330869317,,-0.21,0.39,-3.03,87.91,85.43,551.28,236.84,674.28,367.84,567.28,267.84,653.28,260.84,617.28,297.84,618.28,367.84
0.467,1,2.13,2.14,1.78,0.83,0.25,1.28,1.29,2.17,1.26,92.77,26.01,-0.75,95.77,4.950520471329801,5.365690109669231,4.11734558916185,4.775346884811297,5.977023961744271,27.6166155426763,4.432625484955497,2.296845469400287,1.4824577432591468,3.314611184373498,1.3743575527332723,1.3518834535498172,3.0679779457859695,1.9180814873520284,10.937584372609853,3.797311054938473,0.7296869861893356,4.77407914493233,4.610734372329898,2.987822589231655,0,,6.56,3.90,-0.85,83.76,118.23,899.37,139.55,1014.37,269.55,959.37,167.55,1036.37,167.55,994.37,195.55,999.37,264.55
0.467,2,0.08,1.23,0.22,1.97,0.83,2.11,1.06,0.21,0.91,92.96,63.71,-1.91,87.14,3.365278399623931,1.4635283628944307,0,2.871632132362574,7.6300829172413795,24.159643060527742,5.461096195410937,0.7600190866924823,4.615760575979948,3.8730531834624706,3.6579516381025314,5.354057616554201,2.264763512648642,3.6726715912949293,11.635288429614157,1.3920997697953137,1.6511278483085334,3.8314356892369688,6.200180446924642,6.042563726659864,2.335040671750903,,-5.44,5.45,-2.34,71.69,71.39,248.98,98.71,341.98,195.71,260.98,116.71,333.98,123.71,295.98,145.71,290.98,195.71
0.467,3,1.77,2.10,1.76,1.76,1.26,0.98,0.30,2.08,1.65,84.87,42.35,-1.37,94.20,2.121256623524241,3.0800478324992584,3.3012789036333565,0.08561292889528005,3.506202089828439,47.47458591591567,1.4743428462883457,1.3833850500918925,0.5651789645198733,1.5613646575622262,7.9622250334359705,4.930406709667295,4.102306155022234,0.20903670327737922,9.589605041537434,3.1021555502014233,5.231754757929593,0.29747289046645164,8.70206711750012,4.363920489326119,1.3709967350587249,,-0.68,-4.94,-5.86,71.36,75.04,249.79,100.35,342.79,197.35,261.79,118.35,334.79,125.35,296.79,147.35,291.79,197.35
0.533,0,0.31,2.20,1.24,0.39,0.38,1.35,1.62,0.45,1.14,92.40,56.45,-0.36,89.28,0.17479857325553905,2.1282613330520688,2.4695903649972752,1.6904251055791972,3.118838570890948,17.497273911722004,3.4022335764253513,0.9480960935540499,4.666680835420266,0.9551575562544166,0.4939863095059991,6.314416226465255,7.617275530938059,4.166564464578405,16.999875662531704,1.4762426136247813,5.505922415293753,6.900873866863549,2.7752553761843597,2.1791516037192196,82.36960134888068,,3.77,0.63,-2.99,88.06,88.09,551.58,236.33,674.58,367.33,567.58,267.33,653.58,260.33,617.58,297.33,618.58,367.33
0.533,1,1.17,1.98,0.53,0.02,0.69,0.77,1.28,1.57,0.42,91.46,34.01,-0.66,89.27,3.1174935425119474,0,2.865924005229026,1.7653013153281063,5.536102789747528,46.484874872956425,1.3792680486803874,2.1014864129945634,4.004602884640917,1.7852255262993277,4.964396443683654,0,0,3.071793902516365,14.417290328890086,2.0926765005895867,0.9217165829613805,3.651580270845443,5.638139102053828,0.4553425209596753,0,,6.19,6.79,0.38,86.75,122.11,901.16,140.29,1016.16,270.29,961.16,168.29,1038.16,168.29,996.16,196.29,1001.16,265.29
0.533,2,2.10,1.26,1.65,1.51,1.13,0.75,0.07,0.84,1.65,93.99,51.88,-3.55,90.32,0,0.1586863028584049,6.70380271660164,2.802691421350464,3.8104410176957026,34.148913780692965,2.907986739440821,0.6813276179321113,4.567889660131186,1.981275494657457,2.102598650380969,0.7687546128872782,0,4.393718340210617,8.401142617519945,1.3910287477681411,0,3.218025842681527,8.746109120449983,4.0791382973548025,96.5982484514825,,-2.61,7.40,-0.25,74.54,72.31,249.60,100.08,342.60,197.08,261.60,118.08,334.60,125.08,296.60,147.08,291.60,197.08
0.533,3,1.26,0.99,1.50,0.69,1.39,0.94,0.92,2.15,1.35,86.44,46.18,-7.63,91.80,0,0,6.0197387437522405,2.6555711653642358,8.039032299215904,37.89946134481579,3.979978894907981,2.0014406517893075,5.782422401709482,0.3720191472582517,0,1.4378950167447329,0.8398806299082935,0.5415726848691702,6.035027599688618,2.6672454764693976,3.4255619989708066,7.937411060556769,4.614504928220995,6.555188980419189,3.5227024694904685,,-3.12,-4.10,-3.12,72.92,74.45,246.31,100.11,339.31,197.11,258.31,118.11,331.31,125.11,293.31,147.11,288.31,197.11
0.600,0,0.47,0.56,2.06,1.03,1.48,1.37,1.55,1.00,0.53,92.13,47.71,-6.21,87.80,2.968822448211722,1.1788405107101427,2.2765896099759266,5.8547681657504285,7.911247775116935,35.996326714754105,3.3683067761827257,0.12794616047292973,0,1.7486593813635407,0.6955653601326048,1.8745447262190282,1.2572968150489032,3.5911343152169137,7.920378959216178,4.755583226406015,0.7552827866747975,2.1491032959893346,7.45990616668947,6.062974451575428,0,,1.23,-0.16,-1.31,85.79,88.01,549.15,236.05,672.15,367.05,565.15,267.05,651.15,260.05,615.15,297.05,616.15,367.05
0.600,1,0.52,0.33,1.75,0.44,1.41,1.07,0.06,1.89,0.93,92.07,24.89,-3.71,90.48,4.46299378729891,4.173630235693418,1.1741286277351901,0.7366318877134472,4.642223784909584,15.207141644787043,5.242627554945647,2.224084997102618,2.3936053486540914,4.204942831974477,0,3.429154623998329,5.033339656423777,0.43282884092070173,10.718362682387234,0,4.534257031045854,6.5516880648210645,6.024341465043836,0.6465996811166406,59.670376252848655,,4.78,9.15,-0.73,84.78,119.41,898.39,140.96,1013.39,270.96,958.39,168.96,1035.39,168.96,993.39,196.96,998.39,265.96
0.600,2,1.47,0.11,1.53,0.41,1.68,1.89,1.01,1.87,0.81,95.76,53.12,-3.15,91.19,5.031367522105574,1.3433758733794092,4.898113553556614,1.1180469148233532,3.773191168108024,23.981734704226255,4.1813856948399915,1.3711151931062342,5.386575084878132,5.34649322418496,1.9666922776959836,2.4973476694431156,5.107599024195224,5.06379645713605,13.91036053204909,0,0,1.6420721583999693,7.478430387205444,3.632989962119609,97.19676450360566,,-4.43,8.44,-0.17,72.43,74.53,248.67,98.92,341.67,195.92,260.67,116.92,333.67,123.92,295.67,145.92,290.67,195.92
0.600,3,1.41,0.55,1.17,2.13,1.64,2.17,1.10,0.18,1.12,85.83,44.42,-4.88,87.20,2.911655786568299,5.217634176742285,3.163576955120079,6.1283587289787835,4.390288603766821,48.54107400402427,6.175663278321736,3.995496431272477,5.578933077864349,0,2.39521837932989,3.4685904511716217,1.5135128893889487,0,9.452220969945191,0.6255048130080105,0,6.116962108295411,7.231071030874737,0.8062002905644476,1.2620290818158537,,0.48,-8.28,-5.44,72.42,73.40,246.77,100.35,339.77,197.35,258.77,118.35,331.77,125.35,293.77,147.35,288.77,197.35
0.667,0,0.54,1.00,0.44,0.37,1.41,0.93,0.84,0.58,1.27,95.00,46.75,-5.14,95.02,3.741172627322376,4.592723366292193,0,4.924884051382541,3.6233090261230245,22.615066420286894,1.2790689405985178,1.550716492664069,6.709939413936809,5.094344161506742,7.473652325570583,0.46400799765251577,1.9677502401173115,0.9935999558120967,11.140077772140504,0.3398653153982014,1.8314056070521474,3.872518831398338,8.72334283113014,5.074594229226932,1.5971293004695326,,0.14,-4.91,-2.51,87.36,87.36,550.71,237.88,673.71,368.88,566.71,268.88,652.71,261.88,616.71,298.88,617.71,368.88
0.667,1,1.04,1.30,1.56,0.05,2.08,1.67,1.45,1.85,1.37,91.70,25.68,-2.88,93.36,0.3859077705396343,1.2950236250413583,2.353336630682461,5.588990867743268,3.4646306648477907,32.538728926330805,6.637468860321678,0.9787769123539327,0.7019995716400445,0.04482804045081146,0.6611221488565207,1.1237545856274664,4.809435645584017,4.240595922572538,8.692188228592276,1.951032754466869,2.8241500668227673,5.4929116908460855,7.860560986883939,3.6345516678411514,68.86518386658281,,7.97,4.75,1.48,85.91,120.74,899.83,138.23,1014.83,268.23,959.83,166.23,1036.83,166.23,994.83,194.23,999.83,263.23
0.667,2,0.19,0.75,1.35,0.78,0.62,1.64,0.54,0.92,0.92,93.17,59.10,-7.77,93.90,0,0,0,4.182187550924718,5.744918261109851,27.44277872890234,5.47040844836738,2.0345956928096713,4.769352838164195,0.05766244187951086,4.026199288666248,3.80547816446051,7.325080039445311,1.6796866191457958,13.601614262033255,1.9156399363838137,0.9586696210317314,0,8.1567036026204,3.0276573770679533,3.3901641410775483,,-2.78,6.58,-0.89,73.21,73.26,249.63,100.98,342.63,197.98,261.63,118.98,334.63,125.98,296.63,147.98,291.63,197.98
0.667,3,0.42,1.27,0.45,1.88,1.76,1.34,1.91,1.17,0.57,85.38,40.92,-4.58,92.56,4.218593544685282,0.5454605132574217,4.47325332030654,4.2423315146844836,5.43822982144542,10.591480217408389,1.360187462158501,1.2856219793483614,4.335841367952526,4.098441658783704,0,5.934684320585802,3.3082382809370756,1.2849886185489594,8.926562513634563,1.8105195727711543,0.6302869324572384,9.073295120615512,8.744304087450729,2.6256861365400255,1.3138146260753274,,1.45,-5.13,-4.65,74.94,72.29,248.82,98.05,341.82,195.05,260.82,116.05,333.82,123.05,295.82,145.05,290.82,195.05
0.733,0,0.69,2.03,0.71,1.26,2.11,1.21,0.93,2.12,0.60,91.95,58.78,-3.93,90.93,0.09224094793200477,0.6777550693135708,3.989817580874078,1.4245859085582198,4.889316739449278,24.910442396532744,6.144335842807777,2.8431084167212246,5.006039154483005,4.098351672384888,7.195423117373139,4.869085397338495,2.039523744955659,0.06361156699247639,12.711000797227026,0.7227166499104349,2.684988592285663,4.037648446392268,8.349310416644439,1.3052993437740952,0.7099768579937518,,0.66,-0.49,0.31,86.86,83.57,549.39,237.82,672.39,368.82,565.39,268.82,651.39,261.82,615.39,298.82,616.39,368.82
